order_id,date,product_category,sales_amount,quantity,payment_method,customer_rating,month,day_of_week,total_revenue
5306,2025-07-21,Sports,460.57,1,PayPal,5,Jul,Monday,460.57
5307,2025-01-17,Beauty,271.27,1,Debit Card,3,Jan,Friday,271.27
5308,2025-11-18,Sports,59.03,5,UPI,1,Nov,Tuesday,295.15
5309,2025-01-06,Electronics,298.46,5,Credit Card,1,Jan,Monday,1492.3
5310,2025-02-27,Home & Kitchen,391.41,2,PayPal,4,Feb,Thursday,782.82
5311,2025-11-21,Beauty,55.73,2,UPI,1,Nov,Friday,111.46
5312,2025-11-14,Clothing,94.6,1,UPI,4,Nov,Friday,94.6
5313,2025-06-18,Electronics,16.02,3,PayPal,2,Jun,Wednesday,48.06
5314,2025-03-23,Clothing,300.89,2,Credit Card,3,Mar,Sunday,601.78
5315,2025-08-07,Home & Kitchen,444.5,2,PayPal,2,Aug,Thursday,889.0
5316,2025-06-26,Clothing,338.63,3,Credit Card,2,Jun,Thursday,1015.89
5317,2025-07-23,Electronics,491.2,3,Credit Card,2,Jul,Wednesday,1473.6
5318,2025-03-12,Electronics,40.89,5,UPI,2,Mar,Wednesday,204.45
5319,2025-09-23,Home & Kitchen,452.47,2,Credit Card,5,Sep,Tuesday,904.94
5320,2025-04-08,Electronics,408.89,4,Credit Card,1,Apr,Tuesday,1635.56
5321,2025-12-11,Home & Kitchen,163.98,4,PayPal,3,Dec,Thursday,655.92
5322,2025-10-18,Home & Kitchen,487.03,1,PayPal,3,Oct,Saturday,487.03
5323,2025-07-27,Electronics,151.09,2,Credit Card,2,Jul,Sunday,302.18
5324,2025-01-02,Sports,445.76,4,UPI,3,Jan,Thursday,1783.04
5325,2025-05-04,Home & Kitchen,441.57,2,PayPal,4,May,Sunday,883.14
5326,2025-10-07,Electronics,381.25,2,Debit Card,3,Oct,Tuesday,762.5
5327,2025-03-15,Sports,286.1,4,UPI,2,Mar,Saturday,1144.4
5328,2025-06-15,Home & Kitchen,68.8,2,PayPal,3,Jun,Sunday,137.6
5329,2025-01-22,Sports,270.67,3,PayPal,1,Jan,Wednesday,812.01
5330,2025-06-03,Beauty,184.83,1,Debit Card,2,Jun,Tuesday,184.83
5331,2025-10-22,Beauty,398.19,5,Credit Card,5,Oct,Wednesday,1990.95
5332,2025-08-07,Sports,381.48,4,PayPal,1,Aug,Thursday,1525.92
5333,2025-06-06,Home & Kitchen,456.2,5,Debit Card,3,Jun,Friday,2281.0
5334,2025-08-18,Electronics,17.27,1,Debit Card,5,Aug,Monday,17.27
5335,2025-01-20,Clothing,406.46,3,PayPal,1,Jan,Monday,1219.3799999999999
5336,2025-02-10,Electronics,469.85,3,UPI,4,Feb,Monday,1409.5500000000002
5337,2025-05-28,Clothing,396.76,3,PayPal,1,May,Wednesday,1190.28
5338,2025-04-18,Clothing,73.8,3,Debit Card,5,Apr,Friday,221.39999999999998
5339,2025-03-25,Home & Kitchen,49.83,4,PayPal,4,Mar,Tuesday,199.32
5340,2025-11-18,Sports,20.21,4,UPI,3,Nov,Tuesday,80.84
5341,2025-11-05,Electronics,318.09,2,Credit Card,2,Nov,Wednesday,636.18
5342,2025-10-17,Sports,318.54,2,Credit Card,3,Oct,Friday,637.08
5343,2025-11-19,Beauty,493.59,1,PayPal,2,Nov,Wednesday,493.59
5344,2025-05-14,Home & Kitchen,205.04,2,PayPal,2,May,Wednesday,410.08
5345,2025-07-26,Home & Kitchen,172.63,1,Debit Card,5,Jul,Saturday,172.63
5346,2025-10-10,Beauty,315.97,1,UPI,4,Oct,Friday,315.97
5347,2025-09-23,Electronics,414.55,1,Debit Card,4,Sep,Tuesday,414.55
5348,2025-03-14,Beauty,469.02,3,Debit Card,1,Mar,Friday,1407.06
5349,2025-12-18,Electronics,403.53,5,Credit Card,3,Dec,Thursday,2017.6499999999999
5350,2025-02-17,Clothing,219.07,5,Debit Card,5,Feb,Monday,1095.35
5351,2025-11-22,Home & Kitchen,321.11,4,Debit Card,3,Nov,Saturday,1284.44
5352,2025-08-21,Electronics,429.59,1,Credit Card,1,Aug,Thursday,429.59
5353,2025-04-10,Sports,250.4,3,Credit Card,1,Apr,Thursday,751.2
5354,2025-02-28,Sports,116.18,2,UPI,5,Feb,Friday,232.36
5355,2025-09-15,Home & Kitchen,93.16,2,UPI,1,Sep,Monday,186.32
5356,2025-03-06,Beauty,10.08,4,UPI,5,Mar,Thursday,40.32
5357,2025-03-24,Beauty,361.94,4,PayPal,1,Mar,Monday,1447.76
5358,2025-06-03,Electronics,64.44,1,Credit Card,4,Jun,Tuesday,64.44
5359,2025-09-23,Beauty,129.48,1,PayPal,5,Sep,Tuesday,129.48
5360,2025-11-05,Home & Kitchen,155.96,2,PayPal,4,Nov,Wednesday,311.92
5361,2025-03-20,Electronics,284.59,2,UPI,4,Mar,Thursday,569.18
5362,2025-11-11,Clothing,205.0,2,Credit Card,5,Nov,Tuesday,410.0
5363,2025-05-30,Beauty,340.59,2,PayPal,3,May,Friday,681.18
5364,2025-02-17,Beauty,37.26,5,Debit Card,2,Feb,Monday,186.29999999999998
5365,2025-09-05,Electronics,70.73,1,Debit Card,1,Sep,Friday,70.73
5366,2025-10-05,Sports,254.61,1,Credit Card,1,Oct,Sunday,254.61
5367,2025-12-22,Beauty,175.11,2,PayPal,3,Dec,Monday,350.22
5368,2025-04-08,Home & Kitchen,154.95,3,UPI,2,Apr,Tuesday,464.84999999999997
5369,2025-01-25,Beauty,42.84,2,PayPal,3,Jan,Saturday,85.68
5370,2025-10-11,Clothing,448.9,4,Debit Card,2,Oct,Saturday,1795.6
5371,2025-10-28,Beauty,348.99,3,Debit Card,5,Oct,Tuesday,1046.97
5372,2025-03-09,Sports,69.59,4,UPI,5,Mar,Sunday,278.36
5373,2025-01-07,Beauty,41.87,3,Credit Card,4,Jan,Tuesday,125.60999999999999
5374,2025-11-01,Electronics,487.69,4,PayPal,4,Nov,Saturday,1950.76
5375,2025-05-17,Beauty,343.77,2,Debit Card,5,May,Saturday,687.54
5376,2025-06-13,Sports,214.55,2,PayPal,4,Jun,Friday,429.1
5377,2025-03-24,Electronics,353.85,3,UPI,5,Mar,Monday,1061.5500000000002
5378,2025-05-18,Home & Kitchen,380.6,4,UPI,3,May,Sunday,1522.4
5379,2025-03-14,Electronics,392.18,5,Credit Card,1,Mar,Friday,1960.9
5380,2025-08-25,Clothing,244.16,3,UPI,5,Aug,Monday,732.48
5381,2025-02-15,Electronics,220.64,3,Credit Card,5,Feb,Saturday,661.92
5382,2025-04-16,Home & Kitchen,15.4,1,PayPal,5,Apr,Wednesday,15.4
5383,2025-10-15,Beauty,464.01,3,Debit Card,4,Oct,Wednesday,1392.03
5384,2025-09-19,Electronics,305.62,5,Debit Card,4,Sep,Friday,1528.1
5385,2025-06-25,Electronics,109.55,2,Credit Card,4,Jun,Wednesday,219.1
5386,2025-06-15,Electronics,460.61,4,Debit Card,4,Jun,Sunday,1842.44
5387,2025-05-25,Electronics,458.32,1,Credit Card,3,May,Sunday,458.32
5388,2025-11-26,Home & Kitchen,494.7,4,Credit Card,5,Nov,Wednesday,1978.8
5389,2025-10-10,Sports,438.29,2,PayPal,3,Oct,Friday,876.58
5390,2025-02-23,Sports,498.91,3,PayPal,4,Feb,Sunday,1496.73
5391,2025-06-27,Electronics,129.9,5,UPI,3,Jun,Friday,649.5
5392,2025-09-01,Home & Kitchen,422.7,1,Credit Card,5,Sep,Monday,422.7
5393,2025-12-07,Home & Kitchen,413.28,5,PayPal,5,Dec,Sunday,2066.3999999999996
5394,2025-05-07,Electronics,123.16,5,Credit Card,4,May,Wednesday,615.8
5395,2025-09-28,Clothing,58.23,5,Credit Card,5,Sep,Sunday,291.15
5396,2025-05-12,Electronics,489.92,5,Credit Card,3,May,Monday,2449.6
5397,2025-04-03,Clothing,155.05,2,PayPal,2,Apr,Thursday,310.1
5398,2025-03-14,Electronics,436.74,5,Credit Card,5,Mar,Friday,2183.7
5399,2025-09-05,Clothing,12.02,5,Credit Card,3,Sep,Friday,60.099999999999994
5400,2025-12-14,Clothing,20.3,2,UPI,3,Dec,Sunday,40.6
5401,2025-09-30,Electronics,238.28,4,Credit Card,3,Sep,Tuesday,953.12
5402,2025-02-12,Clothing,126.97,2,UPI,5,Feb,Wednesday,253.94
5403,2025-02-10,Beauty,348.02,3,Credit Card,2,Feb,Monday,1044.06
5404,2025-06-19,Sports,287.13,2,UPI,4,Jun,Thursday,574.26
5405,2025-07-31,Home & Kitchen,47.97,4,PayPal,4,Jul,Thursday,191.88
5406,2025-06-17,Clothing,89.69,3,PayPal,5,Jun,Tuesday,269.07
5407,2025-02-08,Clothing,200.14,3,Debit Card,5,Feb,Saturday,600.42
5408,2025-09-02,Home & Kitchen,100.95,1,Credit Card,1,Sep,Tuesday,100.95
5409,2025-05-31,Clothing,398.19,5,Debit Card,2,May,Saturday,1990.95
5410,2025-04-21,Home & Kitchen,213.87,3,Debit Card,3,Apr,Monday,641.61
5411,2025-02-16,Electronics,55.78,3,UPI,3,Feb,Sunday,167.34
5412,2025-03-04,Beauty,247.33,4,PayPal,4,Mar,Tuesday,989.32
5413,2025-08-13,Beauty,54.51,3,Credit Card,5,Aug,Wednesday,163.53
5414,2025-03-10,Sports,73.18,4,Credit Card,2,Mar,Monday,292.72
5415,2025-10-26,Clothing,127.41,5,UPI,4,Oct,Sunday,637.05
5416,2025-10-17,Sports,431.17,1,Debit Card,2,Oct,Friday,431.17
5417,2025-10-23,Electronics,463.06,1,UPI,5,Oct,Thursday,463.06
5418,2025-07-22,Beauty,414.87,5,Debit Card,3,Jul,Tuesday,2074.35
5419,2025-03-02,Electronics,173.7,5,Credit Card,1,Mar,Sunday,868.5
5420,2025-11-14,Electronics,143.5,2,UPI,2,Nov,Friday,287.0
5421,2025-11-10,Clothing,279.09,3,Debit Card,3,Nov,Monday,837.27
5422,2025-06-10,Electronics,363.71,3,UPI,2,Jun,Tuesday,1091.1299999999999
5423,2025-11-27,Beauty,496.75,3,PayPal,2,Nov,Thursday,1490.25
5424,2025-01-16,Sports,74.47,4,UPI,2,Jan,Thursday,297.88
5425,2025-12-04,Beauty,34.15,2,Credit Card,5,Dec,Thursday,68.3
5426,2025-04-04,Clothing,350.23,3,UPI,4,Apr,Friday,1050.69
5427,2025-10-31,Beauty,417.79,4,Credit Card,2,Oct,Friday,1671.16
5428,2025-05-18,Home & Kitchen,424.71,4,Credit Card,5,May,Sunday,1698.84
5429,2025-12-04,Sports,342.45,1,UPI,1,Dec,Thursday,342.45
5430,2025-02-07,Home & Kitchen,477.47,4,UPI,4,Feb,Friday,1909.88
5431,2025-05-07,Home & Kitchen,260.39,5,UPI,5,May,Wednesday,1301.9499999999998
5432,2025-10-02,Clothing,457.77,4,PayPal,1,Oct,Thursday,1831.08
5433,2025-06-13,Electronics,484.23,5,PayPal,4,Jun,Friday,2421.15
5434,2025-11-15,Home & Kitchen,425.11,5,Debit Card,5,Nov,Saturday,2125.55
5435,2025-03-18,Beauty,161.78,1,UPI,1,Mar,Tuesday,161.78
5436,2025-06-23,Electronics,106.15,1,Debit Card,5,Jun,Monday,106.15
5437,2025-12-24,Beauty,278.58,4,Debit Card,1,Dec,Wednesday,1114.32
5438,2025-11-17,Beauty,231.98,1,Credit Card,2,Nov,Monday,231.98
5439,2025-04-01,Electronics,440.1,1,Debit Card,2,Apr,Tuesday,440.1
5440,2025-08-26,Electronics,59.02,3,UPI,4,Aug,Tuesday,177.06
5441,2025-09-21,Beauty,136.29,4,PayPal,1,Sep,Sunday,545.16
5442,2025-06-28,Clothing,378.38,4,Debit Card,2,Jun,Saturday,1513.52
5443,2025-07-28,Sports,56.54,4,Debit Card,4,Jul,Monday,226.16
5444,2025-03-14,Sports,167.17,1,PayPal,3,Mar,Friday,167.17
5445,2025-04-17,Clothing,199.71,1,Debit Card,2,Apr,Thursday,199.71
5446,2025-12-11,Electronics,315.07,5,UPI,2,Dec,Thursday,1575.35
5447,2025-10-22,Beauty,87.48,2,Debit Card,5,Oct,Wednesday,174.96
5448,2025-10-11,Sports,431.7,2,Credit Card,3,Oct,Saturday,863.4
5449,2025-12-19,Beauty,229.3,2,Debit Card,1,Dec,Friday,458.6
5450,2025-07-01,Clothing,459.34,3,Credit Card,4,Jul,Tuesday,1378.02
5451,2025-02-06,Beauty,239.26,1,PayPal,3,Feb,Thursday,239.26
5452,2025-05-17,Clothing,144.77,5,PayPal,1,May,Saturday,723.85
5453,2025-12-04,Electronics,79.5,5,Debit Card,2,Dec,Thursday,397.5
5454,2025-02-25,Clothing,11.84,2,Debit Card,4,Feb,Tuesday,23.68
5455,2025-07-06,Clothing,270.76,3,PayPal,4,Jul,Sunday,812.28
5456,2025-12-07,Sports,62.51,3,Credit Card,3,Dec,Sunday,187.53
5457,2025-09-15,Beauty,201.95,2,PayPal,5,Sep,Monday,403.9
5458,2025-02-27,Sports,298.74,2,PayPal,1,Feb,Thursday,597.48
5459,2025-12-29,Home & Kitchen,145.09,1,Credit Card,3,Dec,Monday,145.09
5460,2025-05-03,Clothing,95.86,3,PayPal,5,May,Saturday,287.58
5461,2025-07-07,Home & Kitchen,389.61,5,Debit Card,5,Jul,Monday,1948.0500000000002
5462,2025-08-18,Sports,473.93,2,Debit Card,5,Aug,Monday,947.86
5463,2025-06-17,Beauty,59.22,1,PayPal,4,Jun,Tuesday,59.22
5464,2025-04-24,Sports,86.24,5,Debit Card,1,Apr,Thursday,431.2
5465,2025-09-09,Beauty,480.41,3,UPI,1,Sep,Tuesday,1441.23
5466,2025-04-17,Beauty,28.51,2,PayPal,3,Apr,Thursday,57.02
5467,2025-02-06,Electronics,489.04,2,UPI,2,Feb,Thursday,978.08
5468,2025-12-01,Clothing,12.28,1,PayPal,3,Dec,Monday,12.28
5469,2025-04-02,Sports,438.1,1,PayPal,1,Apr,Wednesday,438.1
5470,2025-01-18,Beauty,160.59,3,UPI,4,Jan,Saturday,481.77
5471,2025-12-20,Sports,469.91,2,PayPal,3,Dec,Saturday,939.82
5472,2025-03-04,Sports,165.3,1,Debit Card,2,Mar,Tuesday,165.3
5473,2025-05-30,Beauty,330.61,2,UPI,3,May,Friday,661.22
5474,2025-05-19,Home & Kitchen,49.22,3,PayPal,5,May,Monday,147.66
5475,2025-07-05,Clothing,128.74,2,Debit Card,2,Jul,Saturday,257.48
5476,2025-07-04,Clothing,389.1,5,UPI,5,Jul,Friday,1945.5
5477,2025-07-24,Electronics,269.06,2,UPI,4,Jul,Thursday,538.12
5478,2025-09-17,Electronics,464.7,4,Debit Card,1,Sep,Wednesday,1858.8
5479,2025-08-02,Electronics,220.09,4,PayPal,3,Aug,Saturday,880.36
5480,2025-09-13,Clothing,436.21,3,PayPal,3,Sep,Saturday,1308.6299999999999
5481,2025-05-15,Home & Kitchen,229.99,3,UPI,5,May,Thursday,689.97
5482,2025-03-02,Clothing,489.83,3,Credit Card,5,Mar,Sunday,1469.49
5483,2025-12-29,Clothing,480.32,5,PayPal,1,Dec,Monday,2401.6
5484,2025-11-06,Clothing,171.28,5,PayPal,3,Nov,Thursday,856.4
5485,2025-03-29,Clothing,444.1,2,Debit Card,1,Mar,Saturday,888.2
5486,2025-11-20,Home & Kitchen,425.33,1,Credit Card,5,Nov,Thursday,425.33
5487,2025-07-26,Electronics,113.23,4,Credit Card,5,Jul,Saturday,452.92
5488,2025-05-09,Sports,315.9,4,UPI,2,May,Friday,1263.6
5489,2025-11-07,Electronics,45.61,4,Debit Card,5,Nov,Friday,182.44
5490,2025-01-03,Electronics,419.99,2,Debit Card,5,Jan,Friday,839.98
5491,2025-08-30,Sports,95.53,2,PayPal,1,Aug,Saturday,191.06
5492,2025-05-01,Clothing,44.7,3,UPI,2,May,Thursday,134.10000000000002
5493,2025-04-12,Home & Kitchen,206.11,1,PayPal,2,Apr,Saturday,206.11
5494,2025-02-07,Home & Kitchen,292.69,3,Credit Card,3,Feb,Friday,878.0699999999999
5495,2025-12-07,Electronics,428.91,2,Debit Card,4,Dec,Sunday,857.82
5496,2025-05-13,Sports,487.38,5,UPI,3,May,Tuesday,2436.9
5497,2025-07-21,Beauty,225.35,3,PayPal,3,Jul,Monday,676.05
5498,2025-12-14,Clothing,39.62,2,PayPal,3,Dec,Sunday,79.24
5499,2025-01-21,Electronics,377.07,2,Credit Card,2,Jan,Tuesday,754.14
5500,2025-08-30,Home & Kitchen,286.93,5,Debit Card,1,Aug,Saturday,1434.65
5501,2025-04-19,Sports,229.47,5,Credit Card,5,Apr,Saturday,1147.35
5502,2025-10-30,Sports,161.54,5,PayPal,2,Oct,Thursday,807.6999999999999
5503,2025-03-25,Electronics,256.18,1,Debit Card,5,Mar,Tuesday,256.18
5504,2025-03-24,Beauty,175.95,2,Debit Card,5,Mar,Monday,351.9
5505,2025-10-18,Home & Kitchen,380.94,5,Credit Card,4,Oct,Saturday,1904.7
5506,2025-03-10,Electronics,276.51,1,Debit Card,3,Mar,Monday,276.51
5507,2025-05-09,Beauty,439.66,4,Credit Card,4,May,Friday,1758.64
5508,2025-07-15,Sports,276.34,4,Debit Card,3,Jul,Tuesday,1105.36
5509,2025-05-20,Clothing,126.75,4,Debit Card,2,May,Tuesday,507.0
5510,2025-10-10,Home & Kitchen,427.04,2,UPI,5,Oct,Friday,854.08
5511,2025-11-08,Home & Kitchen,283.04,1,Debit Card,4,Nov,Saturday,283.04
5512,2025-08-22,Beauty,111.35,1,PayPal,2,Aug,Friday,111.35
5513,2025-01-23,Electronics,315.52,4,UPI,2,Jan,Thursday,1262.08
5514,2025-06-02,Sports,185.28,3,Credit Card,3,Jun,Monday,555.84
5515,2025-10-04,Beauty,423.76,4,PayPal,5,Oct,Saturday,1695.04
5516,2025-03-02,Clothing,232.12,2,Credit Card,3,Mar,Sunday,464.24
5517,2025-11-15,Clothing,365.96,4,Credit Card,3,Nov,Saturday,1463.84
5518,2025-02-21,Clothing,56.81,4,PayPal,2,Feb,Friday,227.24
5519,2025-12-10,Beauty,204.05,1,Credit Card,3,Dec,Wednesday,204.05
5520,2025-06-02,Sports,491.79,4,UPI,1,Jun,Monday,1967.16
5521,2025-08-25,Home & Kitchen,406.15,5,PayPal,5,Aug,Monday,2030.75
5522,2025-11-07,Electronics,88.37,5,Credit Card,3,Nov,Friday,441.85
5523,2025-10-29,Home & Kitchen,146.1,3,Credit Card,3,Oct,Wednesday,438.29999999999995
5524,2025-02-01,Sports,171.61,2,Debit Card,4,Feb,Saturday,343.22
5525,2025-02-24,Home & Kitchen,328.68,2,Debit Card,5,Feb,Monday,657.36
5526,2025-12-18,Beauty,380.93,1,Credit Card,5,Dec,Thursday,380.93
5527,2025-02-05,Clothing,377.27,2,PayPal,3,Feb,Wednesday,754.54
5528,2025-04-20,Sports,259.84,3,UPI,1,Apr,Sunday,779.52
5529,2025-06-26,Sports,407.3,5,Credit Card,4,Jun,Thursday,2036.5
5530,2025-12-28,Home & Kitchen,224.17,1,Credit Card,1,Dec,Sunday,224.17
5531,2025-11-10,Beauty,70.7,5,Credit Card,3,Nov,Monday,353.5
5532,2025-10-22,Home & Kitchen,286.58,3,Debit Card,5,Oct,Wednesday,859.74
5533,2025-12-02,Home & Kitchen,476.63,1,PayPal,5,Dec,Tuesday,476.63
5534,2025-04-07,Sports,398.57,4,Credit Card,1,Apr,Monday,1594.28
5535,2025-08-01,Home & Kitchen,293.56,2,Debit Card,2,Aug,Friday,587.12
5536,2025-11-13,Clothing,326.93,3,Credit Card,3,Nov,Thursday,980.79
5537,2025-05-17,Home & Kitchen,465.98,1,Credit Card,5,May,Saturday,465.98
5538,2025-01-06,Clothing,219.89,5,PayPal,2,Jan,Monday,1099.4499999999998
5539,2025-04-19,Sports,172.38,1,Debit Card,5,Apr,Saturday,172.38
5540,2025-02-04,Beauty,488.85,4,UPI,5,Feb,Tuesday,1955.4
5541,2025-02-08,Clothing,433.09,3,PayPal,2,Feb,Saturday,1299.27
5542,2025-05-30,Beauty,168.29,1,UPI,1,May,Friday,168.29
5543,2025-04-28,Beauty,237.25,3,Debit Card,3,Apr,Monday,711.75
5544,2025-09-18,Clothing,213.39,3,Debit Card,2,Sep,Thursday,640.17
5545,2025-03-28,Sports,83.06,5,UPI,2,Mar,Friday,415.3
5546,2025-03-17,Electronics,479.33,2,Debit Card,5,Mar,Monday,958.66
5547,2025-11-09,Beauty,208.11,4,PayPal,2,Nov,Sunday,832.44
5548,2025-08-02,Beauty,438.91,1,Credit Card,3,Aug,Saturday,438.91
5549,2025-10-12,Sports,102.78,2,UPI,1,Oct,Sunday,205.56
5550,2025-08-27,Sports,278.46,5,Credit Card,1,Aug,Wednesday,1392.3
5551,2025-06-14,Home & Kitchen,21.74,2,UPI,1,Jun,Saturday,43.48
5552,2025-03-28,Sports,384.47,3,Credit Card,3,Mar,Friday,1153.41
5553,2025-05-21,Beauty,294.65,3,Credit Card,5,May,Wednesday,883.9499999999999
5554,2025-06-09,Clothing,316.54,4,PayPal,3,Jun,Monday,1266.16
5555,2025-02-15,Electronics,35.34,1,Credit Card,2,Feb,Saturday,35.34
5556,2025-04-22,Home & Kitchen,113.41,1,UPI,4,Apr,Tuesday,113.41
5557,2025-02-14,Clothing,46.42,5,Credit Card,4,Feb,Friday,232.10000000000002
5558,2025-09-04,Electronics,151.57,4,Debit Card,4,Sep,Thursday,606.28
5559,2025-04-14,Electronics,317.45,1,Credit Card,1,Apr,Monday,317.45
5560,2025-03-26,Electronics,287.43,3,Credit Card,3,Mar,Wednesday,862.29
5561,2025-05-14,Clothing,309.95,4,Debit Card,3,May,Wednesday,1239.8
5562,2025-04-18,Home & Kitchen,279.13,2,Debit Card,1,Apr,Friday,558.26
5563,2025-01-18,Home & Kitchen,143.78,4,UPI,2,Jan,Saturday,575.12
5564,2025-04-04,Electronics,129.81,4,Debit Card,4,Apr,Friday,519.24
5565,2025-05-30,Clothing,77.16,1,Debit Card,4,May,Friday,77.16
5566,2025-09-03,Electronics,426.04,5,UPI,1,Sep,Wednesday,2130.2000000000003
5567,2025-10-16,Sports,312.07,5,UPI,4,Oct,Thursday,1560.35
5568,2025-07-28,Home & Kitchen,101.39,1,Credit Card,5,Jul,Monday,101.39
5569,2025-05-06,Beauty,96.83,1,PayPal,3,May,Tuesday,96.83
5570,2025-08-23,Electronics,437.79,1,UPI,4,Aug,Saturday,437.79
5571,2025-05-02,Sports,373.94,5,Debit Card,4,May,Friday,1869.7
5572,2025-05-18,Home & Kitchen,333.11,1,Credit Card,5,May,Sunday,333.11
5573,2025-04-25,Clothing,209.36,2,Debit Card,2,Apr,Friday,418.72
5574,2025-06-11,Home & Kitchen,138.37,2,UPI,2,Jun,Wednesday,276.74
5575,2025-07-20,Clothing,489.93,3,PayPal,5,Jul,Sunday,1469.79
5576,2025-08-22,Clothing,400.65,2,Credit Card,2,Aug,Friday,801.3
5577,2025-01-28,Electronics,157.87,4,UPI,1,Jan,Tuesday,631.48
5578,2025-01-11,Electronics,425.31,3,UPI,5,Jan,Saturday,1275.93
5579,2025-07-25,Home & Kitchen,381.88,2,Debit Card,3,Jul,Friday,763.76
5580,2025-06-16,Sports,155.57,4,PayPal,3,Jun,Monday,622.28
5581,2025-09-04,Home & Kitchen,219.01,2,UPI,3,Sep,Thursday,438.02
5582,2025-02-16,Beauty,101.12,4,Debit Card,4,Feb,Sunday,404.48
5583,2025-09-03,Clothing,64.42,1,Credit Card,5,Sep,Wednesday,64.42
5584,2025-05-07,Clothing,364.15,4,Debit Card,5,May,Wednesday,1456.6
5585,2025-05-27,Electronics,141.08,1,Credit Card,2,May,Tuesday,141.08
5586,2025-04-28,Sports,411.83,4,Debit Card,5,Apr,Monday,1647.32
5587,2025-06-01,Electronics,497.85,4,PayPal,5,Jun,Sunday,1991.4
5588,2025-03-13,Beauty,47.54,2,Debit Card,2,Mar,Thursday,95.08
5589,2025-12-29,Home & Kitchen,241.79,4,PayPal,5,Dec,Monday,967.16
5590,2025-05-17,Home & Kitchen,403.01,2,PayPal,5,May,Saturday,806.02
5591,2025-06-24,Sports,396.59,4,Credit Card,1,Jun,Tuesday,1586.36
5592,2025-10-16,Electronics,382.4,5,Debit Card,2,Oct,Thursday,1912.0
5593,2025-01-19,Electronics,181.01,3,Debit Card,1,Jan,Sunday,543.03
5594,2025-07-14,Beauty,232.39,2,Debit Card,4,Jul,Monday,464.78
5595,2025-11-26,Home & Kitchen,301.53,2,PayPal,2,Nov,Wednesday,603.06
5596,2025-06-24,Electronics,487.23,1,UPI,5,Jun,Tuesday,487.23
5597,2025-12-20,Sports,170.5,5,Debit Card,5,Dec,Saturday,852.5
5598,2025-05-21,Home & Kitchen,462.34,1,Debit Card,1,May,Wednesday,462.34
5599,2025-09-03,Beauty,141.98,5,UPI,1,Sep,Wednesday,709.9
5600,2025-04-03,Sports,494.65,5,Credit Card,4,Apr,Thursday,2473.25
5601,2025-08-27,Clothing,338.43,4,Debit Card,4,Aug,Wednesday,1353.72
5602,2025-07-24,Beauty,237.12,1,UPI,5,Jul,Thursday,237.12
5603,2025-02-17,Sports,310.56,3,Debit Card,3,Feb,Monday,931.6800000000001
5604,2025-09-02,Electronics,143.54,5,PayPal,4,Sep,Tuesday,717.6999999999999
5605,2025-11-16,Clothing,144.35,5,UPI,5,Nov,Sunday,721.75
5606,2025-11-13,Beauty,65.64,2,PayPal,4,Nov,Thursday,131.28
5607,2025-10-22,Electronics,65.88,4,UPI,2,Oct,Wednesday,263.52
5608,2025-05-08,Clothing,180.36,3,Credit Card,1,May,Thursday,541.08
5609,2025-12-10,Home & Kitchen,383.8,5,PayPal,5,Dec,Wednesday,1919.0
5610,2025-10-09,Electronics,307.91,2,Debit Card,4,Oct,Thursday,615.82
5611,2025-01-17,Sports,60.27,1,UPI,1,Jan,Friday,60.27
5612,2025-03-12,Beauty,427.6,5,Debit Card,3,Mar,Wednesday,2138.0
5613,2025-09-26,Clothing,304.67,2,Credit Card,4,Sep,Friday,609.34
5614,2025-11-21,Electronics,480.82,1,UPI,5,Nov,Friday,480.82
5615,2025-10-09,Home & Kitchen,338.39,4,Credit Card,2,Oct,Thursday,1353.56
5616,2025-11-01,Beauty,95.84,1,UPI,1,Nov,Saturday,95.84
5617,2025-01-07,Beauty,242.15,5,PayPal,1,Jan,Tuesday,1210.75
5618,2025-11-10,Electronics,327.76,3,Debit Card,2,Nov,Monday,983.28
5619,2025-11-01,Home & Kitchen,23.85,1,PayPal,5,Nov,Saturday,23.85
5620,2025-04-13,Clothing,17.31,3,PayPal,3,Apr,Sunday,51.92999999999999
5621,2025-11-05,Electronics,73.41,3,PayPal,2,Nov,Wednesday,220.23
5622,2025-07-12,Clothing,133.32,1,PayPal,3,Jul,Saturday,133.32
5623,2025-08-29,Beauty,220.48,4,UPI,5,Aug,Friday,881.92
5624,2025-03-03,Clothing,248.85,1,Debit Card,4,Mar,Monday,248.85
5625,2025-01-17,Home & Kitchen,77.63,2,UPI,4,Jan,Friday,155.26
5626,2025-06-20,Sports,339.96,3,UPI,5,Jun,Friday,1019.8799999999999
5627,2025-01-25,Home & Kitchen,302.11,5,UPI,3,Jan,Saturday,1510.5500000000002
5628,2025-09-08,Clothing,154.29,3,PayPal,2,Sep,Monday,462.87
5629,2025-09-10,Electronics,16.69,5,Credit Card,5,Sep,Wednesday,83.45
5630,2025-07-26,Beauty,48.05,2,PayPal,5,Jul,Saturday,96.1
5631,2025-01-29,Sports,201.93,2,UPI,4,Jan,Wednesday,403.86
5632,2025-04-27,Electronics,85.45,2,PayPal,2,Apr,Sunday,170.9
5633,2025-10-09,Electronics,194.64,1,Debit Card,4,Oct,Thursday,194.64
5634,2025-05-24,Home & Kitchen,317.81,3,Debit Card,3,May,Saturday,953.4300000000001
5635,2025-01-25,Clothing,278.15,5,PayPal,3,Jan,Saturday,1390.75
